LocationID,Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,StratificationCategory1,Stratification1,TopicID,X_long,Y_lat
48317,2012,TX,Martin,County,NVSS,Cardiovascular Diseases,Stroke,281.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,233.5,368.9,Age group,Ages 65 years and older,T6,-101.9513518,32.30600051
48317,2012,TX,Martin,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,960.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,754,1297.1,Age group,Ages 65 years and older,T2,-101.9513518,32.30600051
48319,2012,TX,Mason,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,49.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,39.5,64.3,Age group,Ages 35-64 years,T2,-99.22629725,30.7177995
48319,2012,TX,Mason,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,582.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,489.8,687.1,Age group,Ages 65 years and older,T2,-99.22629725,30.7177995
48319,2012,TX,Mason,County,NVSS,Cardiovascular Diseases,Stroke,266.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,230.1,317.1,Age group,Ages 65 years and older,T6,-99.22629725,30.7177995
48319,2012,TX,Mason,County,NVSS,Cardiovascular Diseases,Stroke,11.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.7,14.4,Age group,Ages 35-64 years,T6,-99.22629725,30.7177995
48321,2012,TX,Matagorda,County,NVSS,Cardiovascular Diseases,Stroke,17.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.2,23.4,Age group,Ages 35-64 years,T6,-96.01140809,28.82108792
48321,2012,TX,Matagorda,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,57.4,89.7,Age group,Ages 35-64 years,T2,-96.01140809,28.82108792
48321,2012,TX,Matagorda,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,685.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,598.4,794.9,Age group,Ages 65 years and older,T2,-96.01140809,28.82108792
48321,2012,TX,Matagorda,County,NVSS,Cardiovascular Diseases,Stroke,281.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,243.4,324.2,Age group,Ages 65 years and older,T6,-96.01140809,28.82108792
48323,2012,TX,Maverick,County,NVSS,Cardiovascular Diseases,Stroke,22,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,18.5,26.7,Age group,Ages 35-64 years,T6,-100.3147083,28.74262555
48323,2012,TX,Maverick,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,52.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,42.6,65,Age group,Ages 35-64 years,T2,-100.3147083,28.74262555
48323,2012,TX,Maverick,County,NVSS,Cardiovascular Diseases,Stroke,209.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,177.8,242.8,Age group,Ages 65 years and older,T6,-100.3147083,28.74262555
48323,2012,TX,Maverick,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,592.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,512.2,707.1,Age group,Ages 65 years and older,T2,-100.3147083,28.74262555
48325,2012,TX,Medina,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,782,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,695.1,906.9,Age group,Ages 65 years and older,T2,-99.11028276,29.35559436
48325,2012,TX,Medina,County,NVSS,Cardiovascular Diseases,Stroke,18.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.5,26.2,Age group,Ages 35-64 years,T6,-99.11028276,29.35559436
48325,2012,TX,Medina,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,83.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,69,104.8,Age group,Ages 35-64 years,T2,-99.11028276,29.35559436
48325,2012,TX,Medina,County,NVSS,Cardiovascular Diseases,Stroke,254.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,220.8,294.5,Age group,Ages 65 years and older,T6,-99.11028276,29.35559436
48327,2012,TX,Menard,County,NVSS,Cardiovascular Diseases,Stroke,16.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.8,20.5,Age group,Ages 35-64 years,T6,-99.8204794,30.88990665
48327,2012,TX,Menard,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,102.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,80.8,141.8,Age group,Ages 35-64 years,T2,-99.8204794,30.88990665
48327,2012,TX,Menard,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,965.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,778.6,1135.4,Age group,Ages 65 years and older,T2,-99.8204794,30.88990665
48327,2012,TX,Menard,County,NVSS,Cardiovascular Diseases,Stroke,292.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,244.6,345.7,Age group,Ages 65 years and older,T6,-99.8204794,30.88990665
48329,2012,TX,Midland,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,760.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,689.4,832.8,Age group,Ages 65 years and older,T2,-102.0315682,31.86904128
48329,2012,TX,Midland,County,NVSS,Cardiovascular Diseases,Stroke,16.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.9,19.6,Age group,Ages 35-64 years,T6,-102.0315682,31.86904128
48329,2012,TX,Midland,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,72.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,61.2,84.8,Age group,Ages 35-64 years,T2,-102.0315682,31.86904128
48329,2012,TX,Midland,County,NVSS,Cardiovascular Diseases,Stroke,275.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,248.5,309.5,Age group,Ages 65 years and older,T6,-102.0315682,31.86904128
48331,2012,TX,Milam,County,NVSS,Cardiovascular Diseases,Stroke,19,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.2,22.7,Age group,Ages 35-64 years,T6,-96.97727303,30.78615536
48331,2012,TX,Milam,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,72.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,59.3,88.4,Age group,Ages 35-64 years,T2,-96.97727303,30.78615536
48331,2012,TX,Milam,County,NVSS,Cardiovascular Diseases,Stroke,284.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,240.6,333.2,Age group,Ages 65 years and older,T6,-96.97727303,30.78615536
48331,2012,TX,Milam,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,580.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,487.8,676.9,Age group,Ages 65 years and older,T2,-96.97727303,30.78615536
48333,2012,TX,Mills,County,NVSS,Cardiovascular Diseases,Stroke,15.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.2,20,Age group,Ages 35-64 years,T6,-98.59562929,31.49513452
48333,2012,TX,Mills,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,49.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,35.6,67.9,Age group,Ages 35-64 years,T2,-98.59562929,31.49513452
48333,2012,TX,Mills,County,NVSS,Cardiovascular Diseases,Stroke,276.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,208.3,363,Age group,Ages 65 years and older,T6,-98.59562929,31.49513452
48333,2012,TX,Mills,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,543.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,410.6,698.4,Age group,Ages 65 years and older,T2,-98.59562929,31.49513452
48335,2012,TX,Mitchell,County,NVSS,Cardiovascular Diseases,Stroke,21.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.8,30.7,Age group,Ages 35-64 years,T6,-100.9212058,32.30623474
48335,2012,TX,Mitchell,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,82.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,65.4,115.5,Age group,Ages 35-64 years,T2,-100.9212058,32.30623474
48335,2012,TX,Mitchell,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,871.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,714.6,1030.8,Age group,Ages 65 years and older,T2,-100.9212058,32.30623474
48335,2012,TX,Mitchell,County,NVSS,Cardiovascular Diseases,Stroke,303.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,250.9,368.3,Age group,Ages 65 years and older,T6,-100.9212058,32.30623474
48337,2012,TX,Montague,County,NVSS,Cardiovascular Diseases,Stroke,445,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,389.9,517.3,Age group,Ages 65 years and older,T6,-97.72439946,33.67539964
48337,2012,TX,Montague,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,848.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,732.4,951,Age group,Ages 65 years and older,T2,-97.72439946,33.67539964
48337,2012,TX,Montague,County,NVSS,Cardiovascular Diseases,Stroke,25.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,20.9,31.8,Age group,Ages 35-64 years,T6,-97.72439946,33.67539964
48337,2012,TX,Montague,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,114.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,94.7,140.5,Age group,Ages 35-64 years,T2,-97.72439946,33.67539964
48339,2012,TX,Montgomery,County,NVSS,Cardiovascular Diseases,Stroke,13.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.8,16.3,Age group,Ages 35-64 years,T6,-95.50325736,30.29965663
48339,2012,TX,Montgomery,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,52.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,45.4,58.9,Age group,Ages 35-64 years,T2,-95.50325736,30.29965663
48339,2012,TX,Montgomery,County,NVSS,Cardiovascular Diseases,Stroke,263.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,235.5,296.6,Age group,Ages 65 years and older,T6,-95.50325736,30.29965663
48339,2012,TX,Montgomery,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,511,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,467.4,562.4,Age group,Ages 65 years and older,T2,-95.50325736,30.29965663
48341,2012,TX,Moore,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,64.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,51.3,79.6,Age group,Ages 35-64 years,T2,-101.8930281,35.83769242
48341,2012,TX,Moore,County,NVSS,Cardiovascular Diseases,Stroke,269.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,226.3,319.6,Age group,Ages 65 years and older,T6,-101.8930281,35.83769242
48341,2012,TX,Moore,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,820.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,660.7,965.5,Age group,Ages 65 years and older,T2,-101.8930281,35.83769242
48341,2012,TX,Moore,County,NVSS,Cardiovascular Diseases,Stroke,18.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14,22.6,Age group,Ages 35-64 years,T6,-101.8930281,35.83769242
48343,2012,TX,Morris,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,967.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,823.7,1104.5,Age group,Ages 65 years and older,T2,-94.7329639,33.11362454
48343,2012,TX,Morris,County,NVSS,Cardiovascular Diseases,Stroke,24.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,20.5,31.7,Age group,Ages 35-64 years,T6,-94.7329639,33.11362454
48343,2012,TX,Morris,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,139,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,116.1,171.2,Age group,Ages 35-64 years,T2,-94.7329639,33.11362454
48343,2012,TX,Morris,County,NVSS,Cardiovascular Diseases,Stroke,313.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,253.6,378.9,Age group,Ages 65 years and older,T6,-94.7329639,33.11362454
48345,2012,TX,Motley,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 35-64 years,T6,-100.779722,34.07408766
48345,2012,TX,Motley,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 35-64 years,T2,-100.779722,34.07408766
48345,2012,TX,Motley,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T6,-100.779722,34.07408766
48345,2012,TX,Motley,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T2,-100.779722,34.07408766
48347,2012,TX,Nacogdoches,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,702.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,615.5,782.1,Age group,Ages 65 years and older,T2,-94.61595198,31.61617356
48347,2012,TX,Nacogdoches,County,NVSS,Cardiovascular Diseases,Stroke,30.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,24.5,36.6,Age group,Ages 35-64 years,T6,-94.61595198,31.61617356
48347,2012,TX,Nacogdoches,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,88.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,74,107,Age group,Ages 35-64 years,T2,-94.61595198,31.61617356
48347,2012,TX,Nacogdoches,County,NVSS,Cardiovascular Diseases,Stroke,472.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,411.7,534.6,Age group,Ages 65 years and older,T6,-94.61595198,31.61617356
48349,2012,TX,Navarro,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,103.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,82.5,125.1,Age group,Ages 35-64 years,T2,-96.47300219,32.04686741
48349,2012,TX,Navarro,County,NVSS,Cardiovascular Diseases,Stroke,25.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,20.9,30.5,Age group,Ages 35-64 years,T6,-96.47300219,32.04686741
48349,2012,TX,Navarro,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,655,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,575.9,751.9,Age group,Ages 65 years and older,T2,-96.47300219,32.04686741
48349,2012,TX,Navarro,County,NVSS,Cardiovascular Diseases,Stroke,376.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,327.2,423.1,Age group,Ages 65 years and older,T6,-96.47300219,32.04686741
48351,2012,TX,Newton,County,NVSS,Cardiovascular Diseases,Stroke,25,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,19.8,32.2,Age group,Ages 35-64 years,T6,-93.74533244,30.78564527
48351,2012,TX,Newton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,194.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,162.7,240.3,Age group,Ages 35-64 years,T2,-93.74533244,30.78564527
48351,2012,TX,Newton,County,NVSS,Cardiovascular Diseases,Stroke,316.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,284.6,355.1,Age group,Ages 65 years and older,T6,-93.74533244,30.78564527
48351,2012,TX,Newton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1196.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,1063.1,1359.2,Age group,Ages 65 years and older,T2,-93.74533244,30.78564527
48353,2012,TX,Nolan,County,NVSS,Cardiovascular Diseases,Stroke,22.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,18.3,27,Age group,Ages 35-64 years,T6,-100.4061765,32.30369765
48353,2012,TX,Nolan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,93,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,72.9,115.9,Age group,Ages 35-64 years,T2,-100.4061765,32.30369765
48353,2012,TX,Nolan,County,NVSS,Cardiovascular Diseases,Stroke,316.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,264.2,363.1,Age group,Ages 65 years and older,T6,-100.4061765,32.30369765
48353,2012,TX,Nolan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1048.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,916.9,1195.7,Age group,Ages 65 years and older,T2,-100.4061765,32.30369765
48355,2012,TX,Nueces,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,57.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,49.9,66.1,Age group,Ages 35-64 years,T2,-97.61087502,27.72560596
48355,2012,TX,Nueces,County,NVSS,Cardiovascular Diseases,Stroke,251.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,225.6,277.5,Age group,Ages 65 years and older,T6,-97.61087502,27.72560596
48355,2012,TX,Nueces,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,621.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,567.2,681,Age group,Ages 65 years and older,T2,-97.61087502,27.72560596
48355,2012,TX,Nueces,County,NVSS,Cardiovascular Diseases,Stroke,19.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.6,23.4,Age group,Ages 35-64 years,T6,-97.61087502,27.72560596
48357,2012,TX,Ochiltree,County,NVSS,Cardiovascular Diseases,Stroke,302,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,246.4,383.7,Age group,Ages 65 years and older,T6,-100.8158413,36.27830534
48357,2012,TX,Ochiltree,County,NVSS,Cardiovascular Diseases,Stroke,21.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.2,30,Age group,Ages 35-64 years,T6,-100.8158413,36.27830534
48357,2012,TX,Ochiltree,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,141.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,109.8,180.9,Age group,Ages 35-64 years,T2,-100.8158413,36.27830534
48357,2012,TX,Ochiltree,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1219.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,1040.2,1417.4,Age group,Ages 65 years and older,T2,-100.8158413,36.27830534
48359,2012,TX,Oldham,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T6,-102.6027433,35.40425533
48359,2012,TX,Oldham,County,NVSS,Cardiovascular Diseases,Stroke,14.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.5,20.4,Age group,Ages 35-64 years,T6,-102.6027433,35.40425533
48359,2012,TX,Oldham,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,55.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,38.4,77.2,Age group,Ages 35-64 years,T2,-102.6027433,35.40425533
48359,2012,TX,Oldham,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T2,-102.6027433,35.40425533
48361,2012,TX,Orange,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,827.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,744.9,911.4,Age group,Ages 65 years and older,T2,-93.89441787,30.12106564
48361,2012,TX,Orange,County,NVSS,Cardiovascular Diseases,Stroke,353.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,307.7,401.5,Age group,Ages 65 years and older,T6,-93.89441787,30.12106564
48361,2012,TX,Orange,County,NVSS,Cardiovascular Diseases,Stroke,30.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,25,37.1,Age group,Ages 35-64 years,T6,-93.89441787,30.12106564
48361,2012,TX,Orange,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,127.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,108.2,147.4,Age group,Ages 35-64 years,T2,-93.89441787,30.12106564
48363,2012,TX,Palo Pinto,County,NVSS,Cardiovascular Diseases,Stroke,318.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,268.8,372.6,Age group,Ages 65 years and older,T6,-98.31319001,32.75310985
48363,2012,TX,Palo Pinto,County,NVSS,Cardiovascular Diseases,Stroke,24.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,20.5,30,Age group,Ages 35-64 years,T6,-98.31319001,32.75310985
48363,2012,TX,Palo Pinto,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,124.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,104.8,148.4,Age group,Ages 35-64 years,T2,-98.31319001,32.75310985
48363,2012,TX,Palo Pinto,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1049.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,881.4,1221.5,Age group,Ages 65 years and older,T2,-98.31319001,32.75310985
48365,2012,TX,Panola,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,680.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,591.2,793.9,Age group,Ages 65 years and older,T2,-94.30572655,32.16186246
48365,2012,TX,Panola,County,NVSS,Cardiovascular Diseases,Stroke,305.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,265,360.3,Age group,Ages 65 years and older,T6,-94.30572655,32.16186246
48365,2012,TX,Panola,County,NVSS,Cardiovascular Diseases,Stroke,18.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.5,25.1,Age group,Ages 35-64 years,T6,-94.30572655,32.16186246
48365,2012,TX,Panola,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,73.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,59,95.4,Age group,Ages 35-64 years,T2,-94.30572655,32.16186246
48367,2012,TX,Parker,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,63.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,53.3,72.8,Age group,Ages 35-64 years,T2,-97.805178,32.777611
48367,2012,TX,Parker,County,NVSS,Cardiovascular Diseases,Stroke,313.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,275.2,349.2,Age group,Ages 65 years and older,T6,-97.805178,32.777611
48367,2012,TX,Parker,County,NVSS,Cardiovascular Diseases,Stroke,17,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.1,20.6,Age group,Ages 35-64 years,T6,-97.805178,32.777611
48367,2012,TX,Parker,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,736.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,656.4,814.6,Age group,Ages 65 years and older,T2,-97.805178,32.777611
48369,2012,TX,Parmer,County,NVSS,Cardiovascular Diseases,Stroke,255.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,209.6,317,Age group,Ages 65 years and older,T6,-102.7844494,34.52993921
48369,2012,TX,Parmer,County,NVSS,Cardiovascular Diseases,Stroke,15.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.4,18.2,Age group,Ages 35-64 years,T6,-102.7844494,34.52993921
48369,2012,TX,Parmer,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,53.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,36.8,67.4,Age group,Ages 35-64 years,T2,-102.7844494,34.52993921
48369,2012,TX,Parmer,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,741.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,572.2,905.7,Age group,Ages 65 years and older,T2,-102.7844494,34.52993921
48371,2012,TX,Pecos,County,NVSS,Cardiovascular Diseases,Stroke,15,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.3,18.2,Age group,Ages 35-64 years,T6,-102.7233836,30.7807687
48371,2012,TX,Pecos,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,72.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,59.8,92.7,Age group,Ages 35-64 years,T2,-102.7233836,30.7807687
48371,2012,TX,Pecos,County,NVSS,Cardiovascular Diseases,Stroke,248.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,216.3,329.3,Age group,Ages 65 years and older,T6,-102.7233836,30.7807687
48371,2012,TX,Pecos,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,784,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,675.6,981.7,Age group,Ages 65 years and older,T2,-102.7233836,30.7807687
48373,2012,TX,Polk,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,127.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,109,156.9,Age group,Ages 35-64 years,T2,-94.82986879,30.79271429
48373,2012,TX,Polk,County,NVSS,Cardiovascular Diseases,Stroke,397.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,337,457.8,Age group,Ages 65 years and older,T6,-94.82986879,30.79271429
48373,2012,TX,Polk,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,878.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,761.4,998.1,Age group,Ages 65 years and older,T2,-94.82986879,30.79271429
48373,2012,TX,Polk,County,NVSS,Cardiovascular Diseases,Stroke,29.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,23.2,36.2,Age group,Ages 35-64 years,T6,-94.82986879,30.79271429
48375,2012,TX,Potter,County,NVSS,Cardiovascular Diseases,Stroke,24.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,19.9,29.2,Age group,Ages 35-64 years,T6,-101.893964,35.40133773
48375,2012,TX,Potter,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,93.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,81.1,107.6,Age group,Ages 35-64 years,T2,-101.893964,35.40133773
48375,2012,TX,Potter,County,NVSS,Cardiovascular Diseases,Stroke,338.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,298.5,383.1,Age group,Ages 65 years and older,T6,-101.893964,35.40133773
48375,2012,TX,Potter,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,944.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,842.2,1051.3,Age group,Ages 65 years and older,T2,-101.893964,35.40133773
48377,2012,TX,Presidio,County,NVSS,Cardiovascular Diseases,Stroke,11.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.1,14.5,Age group,Ages 35-64 years,T6,-104.2410824,29.99997827
